Amount in Euro,Date,From Account,From Label,From Sender,To Account,To Label,To Recipient
7717.31,"Mon, 27 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
8489.19,"Fri, 22 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6667.61,"Wed, 04 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
6437.63,"Sat, 12 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7520.29,"Wed, 16 Aug 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
8819.2,"Sun, 25 Jun 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
6905.16,"Sat, 08 Jul 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Global Traders (A002),Global Traders
8844.94,"Mon, 27 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
8067.45,"Sat, 04 Nov 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
5940.69,"Mon, 02 Jan 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
7722.84,"Tue, 25 Jul 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
9018.12,"Wed, 15 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5731.23,"Mon, 28 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6408.2,"Wed, 25 Oct 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
6109.68,"Sun, 12 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
6859.33,"Wed, 08 Feb 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7345.57,"Mon, 13 Nov 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
7769.68,"Sat, 04 Feb 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
6464.0,"Fri, 25 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9974.07,"Mon, 27 Nov 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7290.2,"Sat, 30 Dec 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7733.97,"Tue, 01 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
9584.93,"Mon, 07 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
7990.27,"Fri, 11 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9501.24,"Sun, 22 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
6519.97,"Thu, 18 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
6262.55,"Sun, 29 Jan 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
6708.01,"Fri, 20 Jan 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7557.64,"Sat, 28 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
7583.91,"Mon, 03 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7328.17,"Sat, 14 Jan 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
8797.93,"Mon, 04 Sep 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
6039.62,"Tue, 07 Nov 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7147.5,"Mon, 24 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
5773.9,"Thu, 14 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
8940.54,"Wed, 30 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
6744.16,"Wed, 17 May 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
8467.99,"Thu, 13 Apr 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
7780.58,"Tue, 31 Jan 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
7107.47,"Thu, 21 Sep 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
7435.12,"Mon, 06 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6273.42,"Tue, 10 Oct 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
5059.85,"Sun, 26 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
8726.13,"Wed, 25 Oct 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6175.68,"Fri, 15 Sep 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
5819.35,"Fri, 14 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7852.1,"Mon, 02 Jan 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
9080.07,"Thu, 09 Nov 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
8540.94,"Thu, 06 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
6041.59,"Fri, 19 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
7467.2,"Fri, 20 Jan 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
5212.16,"Mon, 27 Feb 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7830.21,"Fri, 22 Sep 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7513.08,"Fri, 17 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7751.62,"Tue, 03 Jan 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Global Traders (A002),Global Traders
8201.85,"Thu, 28 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
7574.03,"Thu, 01 Jun 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
5797.77,"Wed, 19 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
6249.87,"Thu, 22 Jun 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
8431.95,"Wed, 30 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
6553.87,"Mon, 09 Oct 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7398.56,"Thu, 10 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5782.1,"Thu, 06 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
6228.38,"Sat, 02 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
9465.95,"Mon, 09 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6790.6,"Sun, 28 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
7985.77,"Fri, 22 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
6223.35,"Mon, 21 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
9124.68,"Tue, 22 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
8431.42,"Sat, 14 Jan 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
6153.26,"Mon, 04 Sep 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
7661.99,"Sun, 09 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7632.17,"Sun, 03 Sep 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
5703.85,"Sun, 11 Jun 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
6668.8,"Sun, 12 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
6295.8,"Thu, 05 Oct 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
8827.79,"Tue, 21 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
9574.13,"Sun, 19 Feb 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Global Traders (A002),Global Traders
7893.21,"Mon, 04 Dec 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
9211.76,"Tue, 13 Jun 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
6340.24,"Thu, 09 Mar 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
6462.44,"Tue, 16 May 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
5541.55,"Thu, 07 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,ABC Inc (A002),ABC Inc
8995.05,"Mon, 30 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6770.05,"Mon, 20 Feb 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
6507.08,"Thu, 06 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8132.09,"Sat, 01 Jul 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
5382.89,"Thu, 11 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
9106.96,"Tue, 25 Jul 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,123 Services (A002),123 Services
5480.97,"Sun, 14 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7537.63,"Sun, 17 Sep 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7859.06,"Mon, 20 Nov 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
8000.33,"Sat, 19 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
5574.07,"Wed, 21 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
6281.42,"Fri, 23 Jun 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8625.58,"Mon, 19 Jun 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
5949.31,"Tue, 22 Aug 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
6130.17,"Mon, 24 Jul 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
8718.92,"Thu, 20 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
8397.66,"Sat, 03 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6697.57,"Wed, 07 Jun 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
7959.05,"Mon, 24 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6871.59,"Sun, 27 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
8542.45,"Tue, 10 Jan 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,123 Services (A002),123 Services
9211.8,"Thu, 28 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6693.99,"Sat, 17 Jun 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Tech Solutions (A002),Tech Solutions
7499.51,"Mon, 20 Nov 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7339.29,"Wed, 27 Sep 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
8648.08,"Sat, 11 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Tech Solutions (A002),Tech Solutions
8690.57,"Thu, 22 Jun 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
8172.01,"Mon, 18 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6638.82,"Sun, 06 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
8522.77,"Tue, 05 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
9850.62,"Thu, 16 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
6790.57,"Wed, 15 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8030.08,"Tue, 08 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
9401.41,"Tue, 23 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6332.27,"Sun, 10 Dec 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
9453.89,"Wed, 03 May 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
7466.01,"Thu, 02 Nov 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7466.48,"Sun, 02 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
8435.37,"Tue, 18 Jul 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
7555.76,"Fri, 17 Mar 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
6623.29,"Sat, 12 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
6455.11,"Sat, 09 Sep 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
7027.34,"Sun, 01 Oct 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
9299.35,"Thu, 23 Feb 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6371.24,"Tue, 28 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6120.75,"Sun, 08 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9592.2,"Sat, 07 Oct 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
8768.4,"Sun, 02 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
5717.35,"Thu, 09 Nov 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7087.94,"Fri, 24 Nov 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Global Traders (A002),Global Traders
8272.18,"Wed, 13 Sep 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
8792.73,"Thu, 06 Jul 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
6409.23,"Sun, 15 Jan 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
5355.48,"Tue, 14 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
5341.19,"Tue, 28 Feb 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
8064.99,"Thu, 09 Feb 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
8917.73,"Sat, 17 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9657.12,"Fri, 23 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5377.61,"Thu, 16 Feb 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
8154.13,"Sat, 26 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5416.24,"Wed, 12 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
7588.04,"Fri, 11 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
7441.48,"Thu, 25 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
5882.75,"Thu, 21 Sep 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
7612.03,"Sun, 27 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
7462.58,"Sat, 04 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Global Traders (A002),Global Traders
7530.45,"Wed, 29 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9625.67,"Mon, 26 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
9993.54,"Sat, 18 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
8890.33,"Tue, 14 Mar 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6238.76,"Sat, 23 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Tech Solutions (A002),Tech Solutions
8514.75,"Sat, 22 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
6212.67,"Tue, 25 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
9789.72,"Sun, 12 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
8859.41,"Sat, 17 Jun 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
7998.01,"Sun, 17 Dec 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
8257.38,"Thu, 09 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
9607.17,"Thu, 04 May 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
8108.75,"Mon, 11 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
7452.23,"Mon, 27 Feb 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,ABC Inc (A002),ABC Inc
7825.33,"Mon, 20 Feb 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
9784.12,"Sun, 28 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
9562.86,"Wed, 22 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6094.48,"Mon, 10 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
5153.25,"Mon, 11 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
8716.48,"Sat, 07 Oct 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
9505.11,"Sun, 07 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7897.31,"Fri, 05 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7617.5,"Sat, 06 May 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,ABC Inc (A002),ABC Inc
6479.89,"Wed, 24 May 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
8016.19,"Sat, 02 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
8578.56,"Tue, 03 Jan 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
6997.46,"Sat, 07 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
8824.65,"Sun, 11 Jun 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Tech Solutions (A002),Tech Solutions
9358.27,"Sun, 31 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,123 Services (A002),123 Services
9715.21,"Tue, 19 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
6096.66,"Fri, 08 Dec 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
7827.6,"Sun, 20 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
8142.36,"Sat, 16 Sep 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7584.62,"Wed, 26 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
6222.78,"Thu, 09 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
8115.13,"Mon, 09 Oct 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
9393.5,"Wed, 22 Nov 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
6752.57,"Sat, 11 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
5720.94,"Thu, 28 Sep 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
8464.81,"Mon, 22 May 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
6256.21,"Sun, 13 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
6322.71,"Sat, 16 Sep 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Tech Solutions (A002),Tech Solutions
8643.24,"Mon, 18 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
7301.36,"Mon, 18 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9282.24,"Sat, 04 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
9261.44,"Fri, 24 Nov 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
7572.43,"Mon, 28 Aug 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
8340.47,"Mon, 04 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
8225.61,"Fri, 27 Oct 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8901.24,"Mon, 24 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6720.44,"Fri, 16 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
7230.28,"Sat, 01 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
